institute,person,run,status
30,457,8,prim
30,458,8,prim
38,1185,8,prim
69,117,8,prim
43,459,8,prim
20,729,8,prim
37,648,8,prim
37,798,8,prim
69,1395,8,prim
69,1186,8,prim
43,650,8,prim
65,709,8,prim
8,614,8,prim
8,615,8,prim
12,1257,8,prim
12,462,8,prim
59,251,8,prim
51,795,8,prim
62,710,8,prim
14,804,8,prim
69,1398,8,prim
69,1187,8,prim
16,463,8,prim
32,651,8,prim
43,464,8,prim
43,465,8,prim
68,784,8,prim
75,466,8,prim
50,256,8,prim
8,467,8,prim
75,468,8,prim
7,469,8,prim
32,652,8,prim
54,681,8,prim
69,816,8,prim
38,470,8,prim
15,685,8,prim
59,471,8,prim
29,1189,8,prim
8,616,8,prim
70,290,8,prim
74,473,8,prim
15,286,8,prim
69,273,8,prim
43,474,8,prim
14,834,8,prim
22,834,8,prim
30,1190,8,prim
69,475,8,prim
9,896,8,prim
65,1191,8,prim
27,476,8,prim
67,150,8,prim
74,730,8,prim
36,796,8,prim
46,711,8,prim
32,1192,8,prim
61,478,8,prim
74,478,8,prim
8,677,8,prim
38,1258,8,prim
8,480,8,prim
5,679,8,prim
52,799,8,prim
57,135,8,prim
13,626,8,prim
9,482,8,prim
8,617,8,prim
38,237,8,prim
27,248,8,prim
39,897,8,prim
63,484,8,prim
36,731,8,prim
14,485,8,prim
77,486,8,prim
78,487,8,prim
61,488,8,prim
25,489,8,prim
39,800,8,prim
61,490,8,prim
61,491,8,prim
20,1031,8,prim
20,1274,8,prim
27,169,8,prim
42,6,8,prim
69,492,8,prim
25,817,8,prim
38,1259,8,prim
27,294,8,prim
8,712,8,prim
33,880,8,prim
38,493,8,prim
8,618,8,prim
23,785,8,prim
13,494,8,prim
30,495,8,prim
74,496,8,prim
62,713,8,prim
61,498,8,prim
45,499,8,prim
45,1201,8,prim
25,500,8,prim
61,500,8,prim
13,501,8,prim
8,714,8,prim
28,142,8,prim
69,142,8,prim
55,504,8,prim
20,1042,8,prim
66,654,8,prim
37,860,8,prim
37,655,8,prim
55,505,8,prim
30,506,8,prim
27,622,8,prim
17,665,8,prim
32,507,8,prim
69,786,8,prim
8,508,8,prim
8,509,8,prim
8,676,8,prim
29,1204,8,prim
69,766,8,prim
8,510,8,prim
23,512,8,prim
33,513,8,prim
33,1122,8,prim
77,515,8,prim
57,516,8,prim
21,517,8,prim
69,518,8,prim
50,519,8,prim
60,104,8,prim
60,520,8,prim
46,696,8,prim
75,673,8,prim
44,521,8,prim
9,772,8,prim
30,522,8,prim
60,10,8,prim
14,773,8,prim
45,523,8,prim
44,524,8,prim
32,525,8,prim
29,526,8,prim
12,1206,8,prim
69,1452,8,prim
50,528,8,prim
69,528,8,prim
36,414,8,prim
8,529,8,prim
61,656,8,prim
73,656,8,prim
60,532,8,prim
74,801,8,prim
13,1060,8,prim
76,1060,8,prim
31,533,8,prim
36,533,8,prim
74,534,8,prim
36,535,8,prim
70,301,8,prim
9,536,8,prim
14,537,8,prim
27,538,8,prim
62,538,8,prim
36,1464,8,prim
33,1465,8,prim
9,539,8,prim
69,1207,8,prim
77,540,8,prim
26,541,8,prim
73,543,8,prim
25,544,8,prim
37,855,8,prim
74,545,8,prim
39,546,8,prim
61,546,8,prim
5,706,8,prim
38,1261,8,prim
29,1236,8,prim
8,678,8,prim
30,670,8,prim
57,547,8,prim
17,548,8,prim
37,692,8,prim
4,789,8,prim
4,790,8,prim
4,549,8,prim
15,1210,8,prim
30,291,8,prim
32,1237,8,prim
32,1238,8,prim
10,550,8,prim
10,1211,8,prim
57,1262,8,prim
57,1263,8,prim
26,745,8,prim
42,551,8,prim
43,552,8,prim
72,553,8,prim
8,554,8,prim
57,555,8,prim
8,861,8,prim
45,556,8,prim
55,557,8,prim
78,558,8,prim
8,559,8,prim
25,560,8,prim
8,715,8,prim
32,1241,8,prim
78,562,8,prim
65,666,8,prim
13,802,8,prim
61,564,8,prim
74,565,8,prim
53,566,8,prim
69,797,8,prim
39,567,8,prim
8,619,8,prim
4,842,8,prim
68,657,8,prim
69,569,8,prim
1,787,8,prim
54,570,8,prim
62,571,8,prim
69,572,8,prim
8,620,8,prim
29,574,8,prim
29,845,8,prim
25,575,8,prim
1,576,8,prim
8,621,8,prim
60,1215,8,prim
77,577,8,prim
25,578,8,prim
38,1264,8,prim
26,1080,8,prim
8,579,8,prim
75,580,8,prim
38,1265,8,prim
15,667,8,prim
27,581,8,prim
75,582,8,prim
50,1266,8,prim
78,583,8,prim
38,659,8,prim
16,584,8,prim
29,585,8,prim
60,660,8,prim
69,716,8,prim
55,586,8,prim
25,767,8,prim
74,750,8,prim
61,587,8,prim
9,1494,8,prim
30,588,8,prim
68,768,8,prim
54,803,8,prim
50,738,8,prim
8,589,8,prim
57,1267,8,prim
27,590,8,prim
57,168,8,prim
15,591,8,prim
8,592,8,prim
1,739,8,prim
14,593,8,prim
13,594,8,prim
61,594,8,prim
25,595,8,prim
34,1143,8,prim
27,661,8,prim
26,596,8,prim
9,597,8,prim
59,1220,8,prim
12,1268,8,prim
23,598,8,prim
61,599,8,prim
20,856,8,prim
59,753,8,prim
57,600,8,prim
41,601,8,prim
54,601,8,prim
38,602,8,prim
23,1276,8,prim
15,603,8,prim
32,1243,8,prim
60,1223,8,prim
15,1225,8,prim
12,1226,8,prim
12,682,8,prim
54,788,8,prim
43,669,8,prim
14,303,9,prim
32,628,9,prim
43,304,9,prim
48,304,9,prim
68,305,9,prim
61,306,9,prim
13,821,9,prim
55,285,9,prim
55,284,9,prim
68,308,9,prim
57,4,9,prim
30,1149,9,prim
1,822,9,prim
15,930,9,prim
61,309,9,prim
69,806,9,prim
70,310,9,prim
75,931,9,prim
13,756,9,prim
61,756,9,prim
9,311,9,prim
8,850,9,prim
57,314,9,prim
8,629,9,prim
26,315,9,prim
7,640,9,prim
8,1244,9,prim
21,316,9,prim
21,317,9,prim
17,318,9,prim
69,823,9,prim
9,319,9,prim
54,777,9,prim
54,321,9,prim
1,326,9,prim
6,322,9,prim
57,323,9,prim
60,324,9,prim
50,325,9,prim
32,1227,9,prim
8,327,9,prim
75,698,9,prim
38,1150,9,prim
51,824,9,prim
51,1137,9,prim
69,329,9,prim
64,936,9,prim
64,330,9,prim
30,1151,9,prim
8,675,9,prim
27,167,9,prim
38,752,9,prim
57,1152,9,prim
79,751,9,prim
8,608,9,prim
30,1153,9,prim
62,334,9,prim
57,1154,9,prim
43,335,9,prim
51,825,9,prim
57,123,9,prim
8,336,9,prim
26,337,9,prim
8,338,9,prim
62,338,9,prim
27,1250,9,prim
23,757,9,prim
43,339,9,prim
70,27,9,prim
69,340,9,prim
69,903,9,prim
34,630,9,prim
15,1269,9,prim
2,341,9,prim
69,758,9,prim
26,741,9,prim
15,343,9,prim
8,345,9,prim
27,631,9,prim
79,631,9,prim
11,945,9,prim
40,1157,9,prim
5,346,9,prim
45,759,9,prim
74,347,9,prim
9,760,9,prim
57,662,9,prim
69,349,9,prim
15,351,9,prim
1,173,9,prim
40,852,9,prim
69,764,9,prim
19,353,9,prim
78,354,9,prim
46,924,9,prim
39,689,9,prim
61,689,9,prim
47,762,9,prim
1,904,9,prim
8,357,9,prim
23,243,9,prim
40,1159,9,prim
70,632,9,prim
26,359,9,prim
69,360,9,prim
8,609,9,prim
55,851,9,prim
65,361,9,prim
30,894,9,prim
30,362,9,prim
69,362,9,prim
65,363,9,prim
40,364,9,prim
7,774,9,prim
69,365,9,prim
32,1228,9,prim
43,805,9,prim
69,805,9,prim
26,366,9,prim
7,771,9,prim
57,368,9,prim
30,1163,9,prim
57,153,9,prim
15,372,9,prim
57,373,9,prim
61,374,9,prim
62,374,9,prim
57,185,9,prim
67,1164,9,prim
74,633,9,prim
51,375,9,prim
8,705,9,prim
54,376,9,prim
10,377,9,prim
10,378,9,prim
40,379,9,prim
38,634,9,prim
57,103,9,prim
56,381,9,prim
8,382,9,prim
22,383,9,prim
61,384,9,prim
61,385,9,prim
53,386,9,prim
1,826,9,prim
69,865,9,prim
4,895,9,prim
72,388,9,prim
40,1166,9,prim
70,292,9,prim
57,1251,9,prim
8,610,9,prim
42,389,9,prim
30,1168,9,prim
68,808,9,prim
40,391,9,prim
17,392,9,prim
61,393,9,prim
40,671,9,prim
3,394,9,prim
15,394,9,prim
75,663,9,prim
27,211,9,prim
13,395,9,prim
43,809,9,prim
45,396,9,prim
70,742,9,prim
8,398,9,prim
20,827,9,prim
61,1252,9,prim
63,1252,9,prim
13,399,9,prim
72,755,9,prim
59,400,9,prim
30,260,9,prim
15,664,9,prim
51,828,9,prim
61,906,9,prim
45,403,9,prim
29,1172,9,prim
13,723,9,prim
23,404,9,prim
78,1245,9,prim
50,1253,9,prim
69,636,9,prim
51,699,9,prim
9,405,9,prim
25,1270,9,prim
30,406,9,prim
54,1173,9,prim
21,408,9,prim
9,810,9,prim
15,623,9,prim
25,409,9,prim
37,410,9,prim
74,411,9,prim
13,829,9,prim
57,412,9,prim
12,31,9,prim
75,637,9,prim
30,1175,9,prim
34,638,9,prim
22,1230,9,prim
61,415,9,prim
61,687,9,prim
36,497,9,prim
74,416,9,prim
61,972,9,prim
63,972,9,prim
31,417,9,prim
39,417,9,prim
61,417,9,prim
74,419,9,prim
8,611,9,prim
9,811,9,prim
38,154,9,prim
1,625,9,prim
61,724,9,prim
75,423,9,prim
32,639,9,prim
60,672,9,prim
60,1176,9,prim
25,792,9,prim
69,424,9,prim
51,763,9,prim
57,1254,9,prim
43,793,9,prim
72,830,9,prim
8,427,9,prim
8,612,9,prim
1,781,9,prim
57,1255,9,prim
52,746,9,prim
58,428,9,prim
34,1139,9,prim
69,430,9,prim
69,981,9,prim
24,831,9,prim
24,859,9,prim
79,641,9,prim
43,725,9,prim
38,1177,9,prim
39,775,9,prim
61,775,9,prim
61,782,9,prim
63,782,9,prim
33,1178,9,prim
47,434,9,prim
62,434,9,prim
38,642,9,prim
8,613,9,prim
30,690,9,prim
60,435,9,prim
25,684,9,prim
20,987,9,prim
37,643,9,prim
33,645,9,prim
66,437,9,prim
11,783,9,prim
34,991,9,prim
79,871,9,prim
11,995,9,prim
24,858,9,prim
27,776,9,prim
34,438,9,prim
14,439,9,prim
19,998,9,prim
8,441,9,prim
42,443,9,prim
9,794,9,prim
69,812,9,prim
40,1179,9,prim
60,740,9,prim
60,695,9,prim
74,445,9,prim
27,446,9,prim
60,874,9,prim
16,448,9,prim
60,1180,9,prim
43,451,9,prim
15,1271,9,prim
61,453,9,prim
63,453,9,prim
65,1183,9,prim
61,688,9,prim
54,1272,9,prim
79,454,9,prim
55,455,9,prim
8,674,9,prim
68,456,9,prim
15,647,9,prim
30,457,9,prim
30,458,9,prim
38,1185,9,prim
43,459,9,prim
20,729,9,prim
37,648,9,prim
37,798,9,prim
69,857,9,prim
11,813,9,prim
69,1186,9,prim
43,650,9,prim
65,709,9,prim
8,614,9,prim
8,615,9,prim
12,1257,9,prim
12,462,9,prim
59,251,9,prim
79,815,9,prim
14,804,9,prim
69,1187,9,prim
16,463,9,prim
32,651,9,prim
43,464,9,prim
43,465,9,prim
30,1188,9,prim
75,466,9,prim
50,256,9,prim
8,467,9,prim
75,468,9,prim
7,469,9,prim
32,652,9,prim
69,816,9,prim
38,470,9,prim
15,685,9,prim
59,471,9,prim
29,1189,9,prim
8,616,9,prim
70,290,9,prim
74,473,9,prim
14,273,9,prim
69,273,9,prim
43,474,9,prim
14,834,9,prim
22,834,9,prim
30,1190,9,prim
27,876,9,prim
69,475,9,prim
9,896,9,prim
65,1191,9,prim
27,476,9,prim
67,150,9,prim
74,730,9,prim
36,796,9,prim
46,711,9,prim
32,1192,9,prim
61,478,9,prim
74,478,9,prim
77,677,9,prim
38,1258,9,prim
8,480,9,prim
61,835,9,prim
73,835,9,prim
5,679,9,prim
68,878,9,prim
52,799,9,prim
57,135,9,prim
13,626,9,prim
8,617,9,prim
51,836,9,prim
38,237,9,prim
27,248,9,prim
39,897,9,prim
63,484,9,prim
11,1273,9,prim
36,731,9,prim
14,485,9,prim
77,486,9,prim
78,487,9,prim
61,488,9,prim
25,489,9,prim
39,800,9,prim
61,490,9,prim
61,491,9,prim
20,1274,9,prim
42,6,9,prim
69,492,9,prim
25,817,9,prim
38,1259,9,prim
68,910,9,prim
27,294,9,prim
8,712,9,prim
33,880,9,prim
38,493,9,prim
8,618,9,prim
23,785,9,prim
30,495,9,prim
74,496,9,prim
62,713,9,prim
61,498,9,prim
45,499,9,prim
45,1201,9,prim
25,500,9,prim
61,500,9,prim
13,501,9,prim
8,714,9,prim
69,118,9,prim
28,142,9,prim
69,142,9,prim
55,504,9,prim
24,854,9,prim
20,1042,9,prim
66,654,9,prim
37,860,9,prim
37,655,9,prim
55,505,9,prim
23,912,9,prim
30,506,9,prim
27,622,9,prim
17,665,9,prim
32,507,9,prim
38,283,9,prim
30,838,9,prim
69,786,9,prim
8,508,9,prim
8,509,9,prim
8,676,9,prim
29,1204,9,prim
69,766,9,prim
8,510,9,prim
23,512,9,prim
33,513,9,prim
33,1122,9,prim
77,515,9,prim
57,516,9,prim
21,517,9,prim
50,519,9,prim
68,839,9,prim
60,104,9,prim
60,520,9,prim
46,696,9,prim
75,673,9,prim
44,521,9,prim
9,772,9,prim
30,522,9,prim
60,10,9,prim
45,523,9,prim
32,525,9,prim
12,1206,9,prim
50,528,9,prim
69,528,9,prim
36,414,9,prim
8,529,9,prim
60,532,9,prim
74,801,9,prim
13,1060,9,prim
23,819,9,prim
74,534,9,prim
69,1062,9,prim
36,535,9,prim
70,301,9,prim
9,536,9,prim
62,538,9,prim
74,1260,9,prim
23,885,9,prim
9,539,9,prim
69,1207,9,prim
77,540,9,prim
26,541,9,prim
73,543,9,prim
25,544,9,prim
37,855,9,prim
74,545,9,prim
39,546,9,prim
61,546,9,prim
5,706,9,prim
38,1261,9,prim
29,1236,9,prim
8,678,9,prim
30,670,9,prim
57,547,9,prim
17,548,9,prim
37,692,9,prim
4,789,9,prim
4,790,9,prim
4,549,9,prim
15,1210,9,prim
32,1237,9,prim
32,1238,9,prim
10,550,9,prim
10,1211,9,prim
57,1262,9,prim
57,1263,9,prim
51,840,9,prim
26,745,9,prim
42,551,9,prim
43,552,9,prim
72,553,9,prim
8,554,9,prim
57,555,9,prim
8,861,9,prim
45,556,9,prim
55,557,9,prim
78,558,9,prim
8,559,9,prim
14,1072,9,prim
25,560,9,prim
8,715,9,prim
32,1241,9,prim
69,841,9,prim
78,562,9,prim
65,666,9,prim
13,802,9,prim
61,564,9,prim
74,1248,9,prim
74,565,9,prim
53,566,9,prim
69,797,9,prim
39,567,9,prim
8,619,9,prim
4,842,9,prim
68,657,9,prim
55,843,9,prim
69,569,9,prim
1,787,9,prim
62,571,9,prim
8,620,9,prim
29,574,9,prim
29,845,9,prim
25,575,9,prim
1,576,9,prim
8,621,9,prim
60,1215,9,prim
77,577,9,prim
25,578,9,prim
13,899,9,prim
38,1264,9,prim
26,1080,9,prim
13,846,9,prim
8,579,9,prim
38,1265,9,prim
15,667,9,prim
15,581,9,prim
75,582,9,prim
50,1266,9,prim
78,583,9,prim
38,659,9,prim
16,584,9,prim
27,820,9,prim
29,585,9,prim
60,660,9,prim
55,586,9,prim
25,767,9,prim
74,750,9,prim
61,587,9,prim
13,848,9,prim
1,1217,9,prim
30,588,9,prim
68,768,9,prim
54,803,9,prim
50,738,9,prim
8,589,9,prim
57,1267,9,prim
27,590,9,prim
57,168,9,prim
15,591,9,prim
8,592,9,prim
1,739,9,prim
14,593,9,prim
13,594,9,prim
61,594,9,prim
25,595,9,prim
34,1143,9,prim
27,661,9,prim
26,596,9,prim
59,1220,9,prim
12,1268,9,prim
23,598,9,prim
61,599,9,prim
20,856,9,prim
43,753,9,prim
59,753,9,prim
54,1275,9,prim
57,600,9,prim
41,601,9,prim
54,601,9,prim
38,602,9,prim
23,1276,9,prim
15,603,9,prim
32,1243,9,prim
7,849,9,prim
60,1223,9,prim
15,1225,9,prim
12,1226,9,prim
12,682,9,prim
32,607,9,prim
43,669,9,prim
48,1555,13,prim
48,1556,13,prim
66,783,3,prim
66,783,2,prim
20,1102,13,prim
27,1114,13,prim
72,1124,13,prim
1,1145,13,prim
1,1146,13,prim
82,1549,13,prim
9,1557,13,prim
43,702,6,prim
77,349,13,prim
15,476,13,prim
14,303,6,prim
32,628,6,prim
47,304,6,prim
48,304,6,prim
68,305,6,prim
61,306,6,prim
55,285,6,prim
68,308,6,prim
57,4,6,prim
69,1282,6,prim
39,309,6,prim
69,806,6,prim
70,310,6,prim
13,756,6,prim
55,311,6,prim
61,312,6,prim
40,754,6,prim
50,1288,6,prim
69,313,6,prim
57,314,6,prim
8,629,6,prim
26,315,6,prim
7,640,6,prim
8,1244,6,prim
21,316,6,prim
21,317,6,prim
17,318,6,prim
9,319,6,prim
43,320,6,prim
54,321,6,prim
1,326,6,prim
6,322,6,prim
9,322,6,prim
57,323,6,prim
60,1295,6,prim
60,324,6,prim
9,9,6,prim
50,325,6,prim
8,327,6,prim
8,328,6,prim
75,698,6,prim
38,1150,6,prim
69,329,6,prim
64,936,6,prim
64,330,6,prim
14,331,6,prim
8,675,6,prim
57,1152,6,prim
43,332,6,prim
8,608,6,prim
17,333,6,prim
69,334,6,prim
57,1154,6,prim
43,335,6,prim
57,123,6,prim
8,336,6,prim
26,337,6,prim
8,338,6,prim
62,338,6,prim
23,757,6,prim
43,339,6,prim
70,27,6,prim
69,340,6,prim
34,630,6,prim
15,1269,6,prim
5,719,6,prim
79,279,6,prim
2,341,6,prim
17,342,6,prim
69,758,6,prim
26,741,6,prim
15,343,6,prim
69,1309,6,prim
27,345,6,prim
79,631,6,prim
40,1157,6,prim
5,346,6,prim
74,347,6,prim
68,683,6,prim
26,348,6,prim
57,662,6,prim
69,349,6,prim
15,351,6,prim
58,946,6,prim
69,764,6,prim
43,352,6,prim
19,353,6,prim
78,354,6,prim
40,624,6,prim
69,355,6,prim
39,689,6,prim
61,689,6,prim
22,356,6,prim
8,357,6,prim
40,1159,6,prim
21,358,6,prim
70,632,6,prim
26,359,6,prim
69,360,6,prim
8,609,6,prim
65,361,6,prim
69,362,6,prim
65,363,6,prim
40,364,6,prim
7,774,6,prim
69,365,6,prim
32,1228,6,prim
77,627,6,prim
69,805,6,prim
26,366,6,prim
9,367,6,prim
14,1326,6,prim
54,1327,6,prim
57,368,6,prim
69,369,6,prim
14,370,6,prim
9,371,6,prim
69,1329,6,prim
57,153,6,prim
15,372,6,prim
42,373,6,prim
61,374,6,prim
62,374,6,prim
57,185,6,prim
67,1164,6,prim
74,633,6,prim
69,1333,6,prim
9,147,6,prim
51,375,6,prim
12,1337,6,prim
54,376,6,prim
62,376,6,prim
10,377,6,prim
10,378,6,prim
40,379,6,prim
38,634,6,prim
77,380,6,prim
57,103,6,prim
56,381,6,prim
69,381,6,prim
8,382,6,prim
22,383,6,prim
61,384,6,prim
39,385,6,prim
61,385,6,prim
39,1340,6,prim
9,929,6,prim
53,386,6,prim
44,387,6,prim
72,388,6,prim
40,1166,6,prim
70,292,6,prim
57,1251,6,prim
8,610,6,prim
14,389,6,prim
69,390,6,prim
40,391,6,prim
17,392,6,prim
61,393,6,prim
40,671,6,prim
3,394,6,prim
15,394,6,prim
75,663,6,prim
27,211,6,prim
62,211,6,prim
13,395,6,prim
45,396,6,prim
69,1347,6,prim
25,721,6,prim
70,742,6,prim
54,397,6,prim
8,398,6,prim
13,399,6,prim
59,400,6,prim
15,664,6,prim
25,722,6,prim
42,401,6,prim
25,402,6,prim
45,403,6,prim
13,723,6,prim
23,404,6,prim
42,635,6,prim
69,686,6,prim
50,1253,6,prim
69,636,6,prim
9,405,6,prim
30,406,6,prim
54,407,6,prim
54,1173,6,prim
21,408,6,prim
68,623,6,prim
25,409,6,prim
37,410,6,prim
13,411,6,prim
61,411,6,prim
73,411,6,prim
72,412,6,prim
25,1362,6,prim
12,31,6,prim
75,637,6,prim
1,1364,6,prim
34,638,6,prim
22,1230,6,prim
69,807,6,prim
61,415,6,prim
61,687,6,prim
39,497,6,prim
61,497,6,prim
74,416,6,prim
31,417,6,prim
39,417,6,prim
61,417,6,prim
18,418,6,prim
74,419,6,prim
8,611,6,prim
38,154,6,prim
1,625,6,prim
61,724,6,prim
63,1365,6,prim
13,422,6,prim
61,422,6,prim
68,423,6,prim
32,639,6,prim
60,672,6,prim
60,1176,6,prim
69,424,6,prim
57,1254,6,prim
15,425,6,prim
15,426,6,prim
8,427,6,prim
8,612,6,prim
57,1255,6,prim
52,746,6,prim
58,428,6,prim
1,700,6,prim
34,1139,6,prim
13,429,6,prim
61,680,6,prim
62,708,6,prim
69,430,6,prim
79,641,6,prim
61,156,6,prim
43,725,6,prim
38,1177,6,prim
74,1375,6,prim
47,434,6,prim
62,434,6,prim
38,642,6,prim
8,613,6,prim
30,690,6,prim
60,435,6,prim
25,684,6,prim
76,436,6,prim
37,643,6,prim
35,989,6,prim
52,644,6,prim
79,645,6,prim
66,437,6,prim
34,991,6,prim
79,697,6,prim
34,438,6,prim
14,439,6,prim
13,440,6,prim
14,691,6,prim
19,998,6,prim
8,441,6,prim
25,1381,6,prim
53,999,6,prim
16,1382,6,prim
42,443,6,prim
50,444,6,prim
40,1179,6,prim
60,740,6,prim
26,726,6,prim
60,695,6,prim
74,445,6,prim
69,1385,6,prim
27,446,6,prim
9,727,6,prim
32,1386,6,prim
77,447,6,prim
16,448,6,prim
15,449,6,prim
60,1180,6,prim
8,148,6,prim
64,1390,6,prim
43,451,6,prim
15,1271,6,prim
13,452,6,prim
61,453,6,prim
63,453,6,prim
65,1183,6,prim
37,646,6,prim
72,454,6,prim
55,455,6,prim
8,674,6,prim
68,456,6,prim
15,647,6,prim
30,457,6,prim
27,728,6,prim
30,458,6,prim
38,1185,6,prim
69,117,6,prim
43,459,6,prim
37,648,6,prim
66,460,6,prim
69,1186,6,prim
43,650,6,prim
65,709,6,prim
75,1012,6,prim
8,614,6,prim
8,615,6,prim
65,461,6,prim
12,1257,6,prim
12,462,6,prim
59,251,6,prim
62,710,6,prim
69,1398,6,prim
69,1187,6,prim
16,463,6,prim
32,651,6,prim
55,464,6,prim
43,465,6,prim
75,466,6,prim
12,1405,6,prim
8,467,6,prim
75,468,6,prim
7,469,6,prim
32,652,6,prim
54,681,6,prim
38,470,6,prim
15,685,6,prim
59,471,6,prim
8,616,6,prim
70,290,6,prim
10,472,6,prim
29,472,6,prim
74,473,6,prim
15,286,6,prim
13,26,6,prim
53,26,6,prim
76,26,6,prim
1,1414,6,prim
69,273,6,prim
43,474,6,prim
30,1190,6,prim
43,1417,6,prim
69,475,6,prim
65,1191,6,prim
27,476,6,prim
67,150,6,prim
74,730,6,prim
29,477,6,prim
74,478,6,prim
75,479,6,prim
8,677,6,prim
4,1024,6,prim
38,1258,6,prim
8,480,6,prim
68,481,6,prim
5,679,6,prim
57,135,6,prim
13,626,6,prim
9,482,6,prim
8,617,6,prim
38,237,6,prim
75,483,6,prim
39,897,6,prim
63,484,6,prim
36,731,6,prim
14,485,6,prim
77,486,6,prim
19,487,6,prim
61,488,6,prim
25,489,6,prim
25,490,6,prim
73,491,6,prim
74,1429,6,prim
8,1430,6,prim
42,6,6,prim
69,492,6,prim
74,913,6,prim
38,1259,6,prim
8,712,6,prim
38,493,6,prim
8,618,6,prim
13,494,6,prim
30,495,6,prim
30,249,6,prim
61,115,6,prim
74,496,6,prim
62,713,6,prim
61,498,6,prim
45,499,6,prim
45,1201,6,prim
25,500,6,prim
13,501,6,prim
8,714,6,prim
75,502,6,prim
43,503,6,prim
55,504,6,prim
66,654,6,prim
37,655,6,prim
55,505,6,prim
30,506,6,prim
32,1045,6,prim
27,622,6,prim
17,665,6,prim
32,507,6,prim
38,283,6,prim
69,786,6,prim
8,508,6,prim
8,509,6,prim
29,1204,6,prim
8,510,6,prim
43,511,6,prim
23,512,6,prim
54,513,6,prim
40,514,6,prim
77,515,6,prim
57,516,6,prim
21,517,6,prim
69,518,6,prim
50,519,6,prim
60,104,6,prim
60,520,6,prim
75,673,6,prim
44,521,6,prim
9,772,6,prim
30,522,6,prim
60,10,6,prim
45,523,6,prim
44,524,6,prim
32,525,6,prim
29,526,6,prim
61,527,6,prim
12,1206,6,prim
69,1452,6,prim
50,528,6,prim
69,528,6,prim
39,414,6,prim
61,414,6,prim
62,414,6,prim
13,1453,6,prim
8,529,6,prim
74,530,6,prim
61,656,6,prim
73,656,6,prim
25,531,6,prim
39,1456,6,prim
60,532,6,prim
31,533,6,prim
36,533,6,prim
74,534,6,prim
36,535,6,prim
70,301,6,prim
9,536,6,prim
14,537,6,prim
27,538,6,prim
36,1464,6,prim
30,693,6,prim
26,744,6,prim
28,744,6,prim
9,539,6,prim
69,1207,6,prim
77,540,6,prim
26,541,6,prim
60,542,6,prim
68,542,6,prim
73,543,6,prim
25,544,6,prim
74,545,6,prim
39,546,6,prim
61,546,6,prim
5,706,6,prim
38,1261,6,prim
29,1236,6,prim
8,678,6,prim
65,670,6,prim
57,547,6,prim
17,548,6,prim
37,692,6,prim
4,789,6,prim
4,790,6,prim
4,549,6,prim
15,1210,6,prim
30,291,6,prim
10,550,6,prim
1,1070,6,prim
57,1262,6,prim
57,1263,6,prim
26,745,6,prim
42,551,6,prim
43,552,6,prim
72,553,6,prim
28,142,6,prim
8,554,6,prim
1,703,6,prim
17,733,6,prim
57,555,6,prim
8,861,6,prim
45,556,6,prim
55,557,6,prim
78,558,6,prim
8,559,6,prim
30,1473,6,prim
25,560,6,prim
58,561,6,prim
8,715,6,prim
78,562,6,prim
65,666,6,prim
61,564,6,prim
74,565,6,prim
53,566,6,prim
61,567,6,prim
62,567,6,prim
66,567,6,prim
8,619,6,prim
68,657,6,prim
18,568,6,prim
69,569,6,prim
54,570,6,prim
39,571,6,prim
61,571,6,prim
69,572,6,prim
61,573,6,prim
8,620,6,prim
29,574,6,prim
29,845,6,prim
74,734,6,prim
25,575,6,prim
61,575,6,prim
1,576,6,prim
8,621,6,prim
40,658,6,prim
60,1215,6,prim
77,577,6,prim
25,578,6,prim
38,1264,6,prim
26,1080,6,prim
30,579,6,prim
75,580,6,prim
38,1265,6,prim
15,667,6,prim
27,581,6,prim
75,582,6,prim
50,1266,6,prim
18,583,6,prim
38,659,6,prim
16,584,6,prim
29,585,6,prim
60,660,6,prim
39,736,6,prim
61,736,6,prim
69,716,6,prim
55,586,6,prim
61,587,6,prim
1,737,6,prim
30,588,6,prim
50,738,6,prim
1,1495,6,prim
8,589,6,prim
57,1267,6,prim
27,590,6,prim
14,1497,6,prim
57,168,6,prim
15,591,6,prim
8,592,6,prim
1,739,6,prim
14,593,6,prim
62,717,6,prim
76,594,6,prim
25,595,6,prim
34,1143,6,prim
27,661,6,prim
26,596,6,prim
9,597,6,prim
59,1220,6,prim
23,598,6,prim
61,599,6,prim
59,753,6,prim
57,600,6,prim
41,601,6,prim
54,601,6,prim
38,602,6,prim
23,1276,6,prim
32,628,11,prim
43,304,11,prim
48,304,11,prim
68,305,11,prim
61,306,11,prim
13,821,11,prim
55,284,11,prim
68,308,11,prim
30,1149,11,prim
61,309,11,prim
69,806,11,prim
13,756,11,prim
61,756,11,prim
39,902,11,prim
8,850,11,prim
69,754,11,prim
57,314,11,prim
8,629,11,prim
26,315,11,prim
6,1093,11,prim
7,640,11,prim
12,932,11,prim
8,1244,11,prim
21,316,11,prim
21,317,11,prim
68,1094,11,prim
69,823,11,prim
9,319,11,prim
54,777,11,prim
54,321,11,prim
6,322,11,prim
60,324,11,prim
61,864,11,prim
32,1227,11,prim
8,327,11,prim
9,934,11,prim
75,698,11,prim
38,1150,11,prim
51,824,11,prim
51,1137,11,prim
64,936,11,prim
64,330,11,prim
30,1151,11,prim
8,675,11,prim
9,940,11,prim
27,167,11,prim
